,repo_name,compound,rank,stars,username,issues,days_since_lc,repos_by_user,cluster,day,month,year,forks,cluster_result
61972,0.4826422372227579,-1.0685103708359525,-0.2448979591836734,-0.288227241615332,-0.1324232081911262,-0.2325581395348837,-0.1111111111111111,10.5,-1.2,-0.3333333333333333,-0.3333333333333333,-1.0,-0.5415925266903915,1
49186,-0.0255544840887174,0.0,0.3061224489795918,-0.2965776865160848,0.4668941979522184,-0.0465116279069767,0.6111111111111112,12.0,0.0,0.0,1.0,-0.5,0.0549377224199288,1
47843,-0.0028929604628736,0.0,-0.2040816326530612,-0.1442847364818617,0.4668941979522184,0.5901162790697675,-0.1111111111111111,12.0,-1.0,0.3333333333333333,-0.5,-1.0,0.2130782918149466,1
136124,-0.4045323047251687,1.604651162790698,-0.5306122448979592,0.1505133470225872,0.3119453924914676,-0.1686046511627907,1.3333333333333333,15.0,0.0,-0.2666666666666666,0.0,0.5,-0.5696174377224199,1
40237,-0.9406943105110896,2.038340666247643,0.0408163265306122,0.4718685831622176,-0.225938566552901,0.4796511627906977,8.222222222222221,26.5,-1.0,0.8,-0.8333333333333334,0.5,0.4850978647686833,1
48471,-0.0028929604628736,0.0,-0.0612244897959183,0.4209445585215606,0.4668941979522184,0.4796511627906977,-0.1111111111111111,12.0,-1.0,0.2,-0.1666666666666666,0.0,0.8258451957295374,1
47829,-0.0028929604628736,0.0,-0.2244897959183673,-0.164476386036961,0.4668941979522184,0.7441860465116279,-0.1666666666666666,12.0,-1.0,-0.9333333333333332,-0.5,-1.0,0.1897241992882562,1
135745,-0.4045323047251687,1.604651162790698,0.2857142857142857,-0.2655715263518138,0.3119453924914676,-0.2441860465116279,1.1666666666666667,15.0,0.0,0.0,0.8333333333333334,-0.5,-0.6263345195729537,1
39623,-0.9406943105110896,2.038340666247643,-0.3673469387755102,0.2810403832991102,-0.225938566552901,0.4244186046511627,0.0,26.5,-1.0,0.2,0.6666666666666666,-1.0,0.3612099644128114,1
41492,0.3683702989392478,0.0,0.1020408163265306,-0.5989048596851472,-0.225938566552901,-0.1976744186046511,1.4444444444444444,26.5,0.0,0.5333333333333333,1.0,1.0,-0.4128113879003559,1
49163,-0.0255544840887174,0.0,0.7142857142857143,-0.3112936344969199,0.4668941979522184,-0.0494186046511627,2.833333333333333,12.0,0.0,-0.6,0.8333333333333334,-0.5,0.0384786476868327,1
40839,-0.2729026036644166,0.0,0.5918367346938775,0.0047912388774811,-0.225938566552901,-0.0610465116279069,-0.1111111111111111,26.5,0.0,-1.0,0.6666666666666666,0.0,0.3527580071174377,1
49168,-0.0255544840887174,0.0,0.8163265306122449,-0.3082135523613963,0.4668941979522184,-0.0494186046511627,3.2777777777777777,12.0,0.0,-0.0666666666666666,0.8333333333333334,-0.5,0.0427046263345195,1
48876,-0.4594985535197685,0.0,0.4897959183673469,-0.3735797399041752,0.4668941979522184,0.752906976744186,8.833333333333334,12.0,-1.0,-0.1333333333333333,-0.1666666666666666,0.5,0.2397686832740213,1
136766,0.5313404050144648,2.5028284098051543,-0.3673469387755102,-0.3535249828884326,0.3119453924914676,0.0726744186046511,-0.1111111111111111,15.0,-1.0,0.5333333333333333,0.8333333333333334,1.0,-0.2235320284697509,1
48525,-0.0028929604628736,0.0,-0.0816326530612244,0.4572895277207392,0.4668941979522184,0.4418604651162791,-0.1111111111111111,12.0,-1.0,0.7333333333333333,0.1666666666666666,0.0,0.8594306049822064,1
48189,-0.0028929604628736,0.0,-0.1836734693877551,0.1608487337440109,0.4668941979522184,-0.0755813953488372,-0.1111111111111111,12.0,-1.0,0.6666666666666666,-0.3333333333333333,-0.5,0.5707295373665481,1
136381,0.5486981677917069,2.001571338780641,0.8163265306122449,-0.2683778234086242,0.3119453924914676,0.0290697674418604,-0.0555555555555555,15.0,0.0,-0.9333333333333332,0.6666666666666666,0.5,-0.1650355871886121,1
136430,0.5486981677917069,2.001571338780641,0.1428571428571428,-0.1928131416837782,0.3119453924914676,0.0348837209302325,0.1111111111111111,15.0,0.0,-0.0666666666666666,-0.5,1.0,-0.1276690391459074,1
62087,0.4826422372227579,-1.0685103708359525,-0.3265306122448979,-0.2030800821355236,-0.1324232081911262,-0.2383720930232558,-0.1111111111111111,10.5,-1.2,-0.6666666666666666,0.5,-1.0,-0.5197953736654805,1
41297,-0.1306653809064609,0.0,-0.5510204081632653,0.1713894592744695,-0.225938566552901,1.8313953488372088,0.0,26.5,-1.0,-0.4,-0.8333333333333334,1.0,0.4254893238434163,1
40777,-0.2729026036644166,0.0,0.6530612244897959,-0.059958932238193,-0.225938566552901,-0.0465116279069767,-0.1111111111111111,26.5,0.0,-0.2,0.1666666666666666,0.0,0.2786921708185053,1
61887,0.4826422372227579,-1.0685103708359525,0.0204081632653061,-0.3365503080082135,-0.1324232081911262,-0.2354651162790697,-0.1111111111111111,10.5,-1.2,-0.8,-0.8333333333333334,-1.0,-0.5536032028469751,1
49710,-0.3876567020250723,1.8837209302325584,0.7142857142857143,-0.3830937713894592,0.4668941979522184,-0.2936046511627907,-0.1666666666666666,12.0,0.0,-0.8666666666666667,-0.3333333333333333,1.0,-0.3718861209964413,1
41077,-0.7507232401157184,0.0,0.9183673469387756,-0.5841204654346338,-0.225938566552901,-0.1598837209302325,-0.1666666666666666,26.5,0.0,-0.8666666666666667,0.8333333333333334,0.5,-0.2882562277580071,1
135967,-0.4045323047251687,1.604651162790698,0.5918367346938775,-0.0225188227241615,0.3119453924914676,-0.2122093023255813,0.3333333333333333,15.0,0.0,-0.8,0.5,0.0,-0.5929715302491103,1
63225,0.9011571841851496,0.0,0.9591836734693876,-0.3881587953456537,-0.1324232081911262,0.5901162790697675,0.6666666666666666,10.5,-1.0,0.0,-0.5,0.5,-0.530693950177936,1
39689,-0.9406943105110896,2.038340666247643,-0.3877551020408163,0.3104038329911019,-0.225938566552901,0.4563953488372093,1.1111111111111112,26.5,-1.0,0.6666666666666666,1.0,-1.0,0.3894572953736654,1
47985,-0.0028929604628736,0.0,-0.1428571428571428,0.0010266940451745,0.4668941979522184,0.1308139534883721,-0.0555555555555555,12.0,-1.0,-0.2,0.5,-1.0,0.3743327402135231,1
39890,-0.9406943105110896,2.038340666247643,-0.1836734693877551,0.3783709787816564,-0.225938566552901,0.5087209302325582,1.5,26.5,-1.0,0.0666666666666666,0.3333333333333333,-0.5,0.4379448398576512,1
63033,0.4826422372227579,-1.0685103708359525,0.0,0.4401779603011636,-0.1324232081911262,-0.063953488372093,1.6111111111111112,10.5,-1.2,-0.4666666666666667,-0.1666666666666666,1.0,-0.4110320284697509,1
39486,-0.9406943105110896,2.038340666247643,-0.5510204081632653,0.1532511978097193,-0.225938566552901,0.2732558139534883,-0.0555555555555555,26.5,-1.0,-0.3333333333333333,-0.1666666666666666,-1.0,0.2373220640569395,1
136251,-0.4045323047251687,1.604651162790698,-0.4489795918367347,0.3091033538672142,0.3119453924914676,-0.063953488372093,9.444444444444445,15.0,0.0,0.8,-0.1666666666666666,1.0,-0.5542704626334519,1
48903,-0.4594985535197685,0.0,0.3469387755102041,-0.3531827515400411,0.4668941979522184,0.7645348837209303,4.388888888888889,12.0,-1.0,-0.6666666666666666,0.5,0.5,0.2535587188612099,1
39997,-0.9406943105110896,2.038340666247643,-0.2040816326530612,0.4068446269678302,-0.225938566552901,0.5232558139534884,6.888888888888889,26.5,-1.0,0.6,1.0,-0.5,0.4535142348754448,1
40473,-0.9406943105110896,2.038340666247643,-0.3877551020408163,0.5172484599589322,-0.225938566552901,0.4912790697674418,1.8888888888888888,26.5,-1.0,0.9333333333333332,-0.5,1.0,0.5040035587188612,1
40191,-0.9406943105110896,2.038340666247643,0.0,0.4490075290896646,-0.225938566552901,0.4854651162790697,0.3333333333333333,26.5,-1.0,-0.5333333333333333,0.5,0.0,0.4699733096085409,1
136184,-0.4045323047251687,1.604651162790698,-0.3673469387755102,0.2108145106091718,0.3119453924914676,-0.1046511627906976,5.333333333333333,15.0,0.0,-0.6666666666666666,0.6666666666666666,0.5,-0.5633896797153025,1
40424,-0.9406943105110896,2.038340666247643,-0.5510204081632653,0.4989733059548255,-0.225938566552901,0.4825581395348837,22.166666666666668,26.5,-1.0,-0.6666666666666666,0.6666666666666666,0.5,0.4939946619217082,1
135668,-0.4045323047251687,1.604651162790698,0.7346938775510204,-0.3489390828199863,0.3119453924914676,-0.2674418604651162,-0.1111111111111111,15.0,0.0,0.6,0.1666666666666666,-0.5,-0.6361209964412812,1
40922,-0.2729026036644166,0.0,0.673469387755102,0.1644079397672826,-0.225938566552901,0.0872093023255814,-0.1666666666666666,26.5,0.0,-0.4666666666666667,-0.3333333333333333,0.5,0.520685053380783,1
48701,-0.0028929604628736,0.0,-0.4081632653061224,0.6743326488706366,0.4668941979522184,-0.3168604651162791,-0.1111111111111111,12.0,-1.0,0.8666666666666667,0.0,0.5,1.028914590747331,1
63515,0.0776277724204435,0.0,0.0612244897959183,0.1741273100616016,-0.1324232081911262,2.229651162790698,-0.1666666666666666,10.5,-1.0,0.0666666666666666,0.6666666666666666,0.5,-0.2967081850533807,1
63600,0.0776277724204435,0.0,-0.3061224489795918,0.3636550308008213,-0.1324232081911262,2.947674418604651,-0.1111111111111111,10.5,-1.0,-1.0,0.0,1.0,-0.2362099644128114,1
135874,-0.4045323047251687,1.604651162790698,0.7959183673469388,-0.114715947980835,0.3119453924914676,-0.252906976744186,0.3888888888888889,15.0,0.0,-0.4,-0.1666666666666666,0.0,-0.6087633451957295,1
40360,-0.9406943105110896,2.038340666247643,-0.3265306122448979,0.4889801505817933,-0.225938566552901,0.4825581395348837,16.22222222222222,26.5,-1.0,0.3333333333333333,0.0,0.5,0.4933274021352313,1
40415,-0.9406943105110896,2.038340666247643,-0.1836734693877551,0.4975359342915811,-0.225938566552901,0.4854651162790697,21.444444444444443,26.5,-1.0,0.4666666666666667,0.5,0.5,0.4935498220640569,1
62892,0.4826422372227579,-1.0685103708359525,0.2857142857142857,0.3132785763175907,-0.1324232081911262,-0.1104651162790697,1.1111111111111112,10.5,-1.2,0.9333333333333332,0.0,0.5,-0.4290480427046263,1
48828,-0.4594985535197685,0.0,0.2448979591836734,-0.6795345653661875,0.4668941979522184,0.6017441860465116,0.0,12.0,-1.0,0.6666666666666666,0.1666666666666666,-1.0,-0.1390124555160142,1
62364,0.4826422372227579,-1.0685103708359525,0.1428571428571428,-0.0512662559890486,-0.1324232081911262,-0.1744186046511628,1.3888888888888888,10.5,-1.2,-0.4,0.1666666666666666,-0.5,-0.4839857651245551,1
40497,-0.9406943105110896,2.038340666247643,0.3265306122448979,0.5419575633127994,-0.225938566552901,0.4970930232558139,-0.1111111111111111,26.5,-1.0,0.2666666666666666,0.6666666666666666,1.0,0.5146797153024911,1
48229,-0.0028929604628736,0.0,-0.0816326530612244,0.2041067761806981,0.4668941979522184,0.0203488372093023,-0.0555555555555555,12.0,-1.0,-0.0666666666666666,0.0,-0.5,0.6161032028469751,1
41286,-0.1306653809064609,0.0,0.7551020408163265,0.1461327857631759,-0.225938566552901,1.787790697674419,-0.1111111111111111,26.5,-1.0,-0.1333333333333333,1.0,0.5,0.4090302491103202,1
62332,0.4826422372227579,-1.0685103708359525,0.2857142857142857,-0.0691991786447638,-0.1324232081911262,-0.1802325581395348,0.1111111111111111,10.5,-1.2,1.0,-0.1666666666666666,-0.5,-0.4888790035587189,1
49514,-0.0255544840887174,0.0,-0.3061224489795918,0.0999315537303217,0.4668941979522184,-0.0436046511627907,1.6111111111111112,12.0,0.0,-0.8,0.1666666666666666,1.0,0.3976868327402135,1
48859,-0.4594985535197685,0.0,1.020408163265306,-0.46290212183436,0.4668941979522184,0.9273255813953488,1.3333333333333333,12.0,-1.0,0.2666666666666666,-0.5,0.0,0.155026690391459,1
39930,-0.9406943105110896,2.038340666247643,-0.4693877551020408,0.387337440109514,-0.225938566552901,0.5174418604651163,2.333333333333333,26.5,-1.0,-0.8,0.6666666666666666,-0.5,0.4435053380782918,1
48588,-0.0028929604628736,0.0,-0.1632653061224489,0.5524298425735797,0.4668941979522184,-0.1220930232558139,-0.1111111111111111,12.0,-1.0,-0.8,-0.8333333333333334,0.5,0.9483985765124556,1
62777,0.4826422372227579,-1.0685103708359525,0.0408163265306122,0.242778918548939,-0.1324232081911262,-0.1046511627906976,-0.1666666666666666,10.5,-1.2,-0.8666666666666667,-0.8333333333333334,0.5,-0.4399466192170818,1
49331,-0.0255544840887174,0.0,0.7755102040816326,-0.1841204654346338,0.4668941979522184,-0.0901162790697674,7.944444444444445,12.0,0.0,-0.5333333333333333,-0.1666666666666666,0.5,0.1523576512455516,1
49819,0.3881388621022179,0.0,0.7142857142857143,-0.9826830937713894,0.4668941979522184,-0.3488372093023256,0.3333333333333333,12.0,0.0,0.5333333333333333,0.3333333333333333,1.0,-0.5598309608540926,1
49780,-0.1518804243008679,0.0,1.020408163265306,-0.579397672826831,0.4668941979522184,-0.2441860465116279,-0.1666666666666666,12.0,0.0,0.4,-0.1666666666666666,1.0,-0.3129448398576512,1
48641,-0.0028929604628736,0.0,-0.1020408163265306,0.6039014373716632,0.4668941979522184,-0.1104651162790697,-0.1111111111111111,12.0,-1.0,-0.2666666666666666,-0.5,0.5,0.9866548042704626,1
49816,0.6219864995178399,0.0,0.6122448979591837,-0.4966461327857632,0.4668941979522184,-0.1802325581395348,2.7222222222222223,12.0,0.0,0.9333333333333332,1.0,1.0,-0.5346975088967971,1
49575,0.665380906460945,1.2630421118793211,0.8163265306122449,-0.6353867214236824,0.4668941979522184,0.0436046511627907,1.6666666666666667,12.0,-1.0,0.2,0.3333333333333333,1.0,-0.2671263345195729,1
39723,-0.9406943105110896,2.038340666247643,-0.2653061224489796,0.3234770704996578,-0.225938566552901,0.4651162790697674,0.7222222222222222,26.5,-1.0,-0.6,-0.6666666666666666,-0.5,0.396797153024911,1
49822,0.3881388621022179,0.0,0.7346938775510204,-0.965639972621492,0.4668941979522184,-0.3343023255813953,1.2222222222222223,12.0,0.0,-0.4666666666666667,0.8333333333333334,1.0,-0.540702846975089,1
49095,-0.0255544840887174,0.0,0.9591836734693876,-0.4288158795345653,0.4668941979522184,-0.1075581395348837,0.0555555555555555,12.0,0.0,0.6,-0.1666666666666666,-0.5,-0.0820729537366548,1
48914,-0.4594985535197685,0.0,1.020408163265306,-0.3454483230663929,0.4668941979522184,0.7703488372093024,6.888888888888889,12.0,-1.0,0.3333333333333333,0.6666666666666666,0.5,0.258229537366548,1
39393,-0.9406943105110896,2.038340666247643,-0.4081632653061224,0.0507871321013004,-0.225938566552901,0.1656976744186046,0.2222222222222222,26.5,-1.0,0.4666666666666667,-0.8333333333333334,-1.0,0.145017793594306,1
48432,-0.0028929604628736,0.0,-0.2448979591836734,0.395482546201232,0.4668941979522184,0.4244186046511627,-0.0555555555555555,12.0,-1.0,-0.9333333333333332,-0.3333333333333333,0.0,0.7958185053380783,1
62899,0.4826422372227579,-1.0685103708359525,-0.5510204081632653,0.3175222450376454,-0.1324232081911262,-0.1104651162790697,0.0555555555555555,10.5,-1.2,-0.0666666666666666,0.1666666666666666,0.5,-0.4283807829181494,1
39868,-0.9406943105110896,2.038340666247643,-0.1836734693877551,0.3731006160164271,-0.225938566552901,0.5116279069767442,-0.0555555555555555,26.5,-1.0,0.2666666666666666,0.1666666666666666,-0.5,0.4337188612099644,1
41164,0.0332690453230472,0.0,0.3061224489795918,-0.7728952772073922,-0.225938566552901,0.1017441860465116,-0.1111111111111111,26.5,-1.0,-0.6,-0.6666666666666666,1.0,-0.5971975088967971,1
47867,-0.0028929604628736,0.0,-0.1836734693877551,-0.1151950718685831,0.4668941979522184,0.4215116279069767,-0.0555555555555555,12.0,-1.0,0.1333333333333333,-0.3333333333333333,-1.0,0.2457740213523131,1
63508,0.0776277724204435,0.0,-0.0204081632653061,0.1621492128678987,-0.1324232081911262,2.1686046511627906,-0.1111111111111111,10.5,-1.0,-0.8666666666666667,0.6666666666666666,0.5,-0.3007117437722419,1
49701,0.8770491803278688,0.0,-0.4693877551020408,2.5216290212183434,0.4668941979522184,-0.3924418604651162,-0.0555555555555555,12.0,0.0,0.7333333333333333,-0.8333333333333334,1.5,0.6792704626334519,1
40716,-0.2729026036644166,0.0,0.8367346938775511,-0.1257357973990417,-0.225938566552901,-0.0901162790697674,-0.1111111111111111,26.5,0.0,-0.8666666666666667,-0.1666666666666666,0.0,0.2144128113879003,1
49636,0.0863066538090646,0.0,0.4897959183673469,-0.751129363449692,0.4668941979522184,0.1191860465116279,6.555555555555555,12.0,0.0,-1.0,0.3333333333333333,1.0,-0.4354982206405694,1
62857,0.4826422372227579,-1.0685103708359525,0.1632653061224489,0.2927446954140999,-0.1324232081911262,-0.125,0.1666666666666666,10.5,-1.2,-0.7333333333333333,-0.1666666666666666,0.5,-0.4308274021352313,1
48557,-0.0028929604628736,0.0,0.0408163265306122,0.4881587953456536,0.4668941979522184,-0.0843023255813953,-0.1111111111111111,12.0,-1.0,-0.4666666666666667,0.5,0.0,0.8827846975088968,1
47822,-0.0028929604628736,0.0,-0.2448979591836734,-0.1720739219712525,0.4668941979522184,0.8633720930232558,-0.1111111111111111,12.0,-1.0,0.3333333333333333,-0.6666666666666666,-1.0,0.1797153024911032,1
40398,-0.9406943105110896,2.038340666247643,-0.3265306122448979,0.4959616700889802,-0.225938566552901,0.4854651162790697,19.83333333333333,26.5,-1.0,0.6,0.3333333333333333,0.5,0.4928825622775801,1
40146,-0.9406943105110896,2.038340666247643,-0.0204081632653061,0.4409308692676249,-0.225938566552901,0.5465116279069767,5.388888888888889,26.5,-1.0,-0.4,0.1666666666666666,0.0,0.4650800711743772,1
62352,0.4826422372227579,-1.0685103708359525,0.2857142857142857,-0.0555099247091033,-0.1324232081911262,-0.1773255813953488,0.6666666666666666,10.5,-1.2,0.7333333333333333,0.0,-0.5,-0.4857651245551601,1
62142,0.4826422372227579,-1.0685103708359525,0.0408163265306122,-0.1672826830937714,-0.1324232081911262,-0.2151162790697674,1.2777777777777777,10.5,-1.2,-0.6666666666666666,0.8333333333333334,-1.0,-0.5097864768683275,1
40629,-0.2729026036644166,0.0,0.5714285714285714,-0.302258726899384,-0.225938566552901,-0.1540697674418604,-0.1111111111111111,26.5,0.0,0.4666666666666667,0.8333333333333334,-0.5,0.0329181494661921,1
136040,-0.4045323047251687,1.604651162790698,0.3877551020408163,0.0775496235455167,0.3119453924914676,-0.2063953488372093,3.6666666666666665,15.0,0.0,0.2666666666666666,-0.6666666666666666,0.5,-0.5765124555160143,1
136318,0.289778206364513,0.0,0.1428571428571428,-0.3160164271047228,0.3119453924914676,0.5930232558139535,1.9444444444444444,15.0,-1.0,-0.6,1.0,1.0,-0.3127224199288256,1
136829,0.4628736740597878,0.0,0.3265306122448979,-0.5924024640657084,0.3119453924914676,-0.3720930232558139,-0.1111111111111111,15.0,-1.0,-0.6666666666666666,-0.8333333333333334,1.0,-0.5685053380782918,1
136423,0.5486981677917069,2.001571338780641,-0.4693877551020408,-0.2036960985626283,0.3119453924914676,0.0348837209302325,-0.1111111111111111,15.0,0.0,0.0666666666666666,-0.6666666666666666,1.0,-0.1312277580071174,1
62888,0.4826422372227579,-1.0685103708359525,-0.0204081632653061,0.3116358658453114,-0.1324232081911262,-0.1133720930232558,0.8333333333333334,10.5,-1.2,0.6,0.0,0.5,-0.4294928825622776,1
63016,0.4826422372227579,-1.0685103708359525,-0.4285714285714285,0.4263518138261464,-0.1324232081911262,-0.0755813953488372,-0.0555555555555555,10.5,-1.2,-0.9333333333333332,-0.3333333333333333,1.0,-0.4148131672597864,1
48666,-0.0028929604628736,0.0,-0.1020408163265306,0.6230663928815879,0.4668941979522184,-0.1133720930232558,-0.1666666666666666,12.0,-1.0,-0.4,-0.3333333333333333,0.5,1.001779359430605,1
48860,-0.4594985535197685,0.0,1.020408163265306,-0.460643394934976,0.4668941979522184,0.9273255813953488,1.8333333333333333,12.0,-1.0,0.8666666666666667,-0.5,0.0,0.1561387900355872,1
40421,-0.9406943105110896,2.038340666247643,-0.2857142857142857,0.4982203969883641,-0.225938566552901,0.4825581395348837,21.88888888888889,26.5,-1.0,-1.0,0.6666666666666666,0.5,0.4937722419928825,1
49627,-0.973963355834137,0.0,0.4081632653061224,-0.5086926762491444,0.4668941979522184,-0.2180232558139535,-0.0555555555555555,12.0,0.0,0.5333333333333333,-0.8333333333333334,1.5,-0.287144128113879,1
62963,0.4826422372227579,-1.0685103708359525,-0.3265306122448979,0.3570841889117043,-0.1324232081911262,-0.0988372093023255,1.5555555555555556,10.5,-1.2,0.9333333333333332,0.6666666666666666,0.5,-0.4210409252669039,1
41271,-0.1306653809064609,0.0,0.4285714285714285,0.121492128678987,-0.225938566552901,1.7151162790697674,-0.1666666666666666,26.5,-1.0,-0.1333333333333333,0.8333333333333334,0.5,0.3934608540925267,1
135867,-0.4045323047251687,1.604651162790698,0.6530612244897959,-0.1214236824093086,0.3119453924914676,-0.2587209302325581,-0.1666666666666666,15.0,0.0,0.9333333333333332,-0.3333333333333333,0.0,-0.6107651245551602,1
40416,-0.9406943105110896,2.038340666247643,-0.1224489795918367,0.4975359342915811,-0.225938566552901,0.4825581395348837,21.61111111111111,26.5,-1.0,0.6666666666666666,0.5,0.5,0.4928825622775801,1
48219,-0.0028929604628736,0.0,-0.1020408163265306,0.1932922655715263,0.4668941979522184,-0.0116279069767441,0.0,12.0,-1.0,-1.0,0.0,-0.5,0.6047597864768683,1
62366,0.4826422372227579,-1.0685103708359525,0.3469387755102041,-0.0508555783709787,-0.1324232081911262,-0.1744186046511628,1.5,10.5,-1.2,-0.2666666666666666,0.1666666666666666,-0.5,-0.4839857651245551,1
49734,-0.3876567020250723,1.8837209302325584,-0.7551020408163265,0.053182751540041,0.4668941979522184,-0.063953488372093,-0.1111111111111111,12.0,0.0,-0.0666666666666666,0.1666666666666666,1.0,0.0322508896797153,1
40949,-0.2729026036644166,0.0,-0.4285714285714285,0.2104722792607803,-0.225938566552901,0.0813953488372093,-0.1111111111111111,26.5,0.0,-0.5333333333333333,0.0,0.5,0.5576067615658363,1
48156,-0.0028929604628736,0.0,-0.1428571428571428,0.1338124572210814,0.4668941979522184,-0.1191860465116279,0.6111111111111112,12.0,-1.0,0.2666666666666666,-0.5,-0.5,0.5362544483985765,1
135761,-0.4045323047251687,1.604651162790698,0.8979591836734694,-0.2418206707734428,0.3119453924914676,-0.2470930232558139,0.2222222222222222,15.0,0.0,-0.6666666666666666,1.0,-0.5,-0.6252224199288257,1
49311,-0.0255544840887174,0.0,0.4081632653061224,-0.190965092402464,0.4668941979522184,-0.0901162790697674,4.555555555555555,12.0,0.0,-0.5333333333333333,-0.5,0.5,0.1481316725978647,1
41207,-0.1306653809064609,0.0,0.1428571428571428,0.0234086242299794,-0.225938566552901,1.3401162790697674,-0.1666666666666666,26.5,-1.0,-0.1333333333333333,0.1666666666666666,0.5,0.3240658362989324,1
40075,-0.9406943105110896,2.038340666247643,-0.1632653061224489,0.4258726899383983,-0.225938566552901,0.5377906976744186,0.3888888888888889,26.5,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,0.4621886120996441,1
48163,-0.0028929604628736,0.0,-0.1224489795918367,0.1383299110198494,0.4668941979522184,-0.1046511627906976,-0.1666666666666666,12.0,-1.0,0.7333333333333333,-0.5,-0.5,0.5413701067615658,1
40943,-0.2729026036644166,0.0,0.0612244897959183,0.1945927446954141,-0.225938566552901,0.1191860465116279,-0.0555555555555555,26.5,0.0,0.0,-0.1666666666666666,0.5,0.5449288256227758,1
49017,-0.4594985535197685,0.0,-0.0204081632653061,-0.2312114989733059,0.4668941979522184,0.7965116279069767,7.277777777777778,12.0,-1.0,-0.1333333333333333,0.3333333333333333,1.0,0.3394128113879003,1
40061,-0.9406943105110896,2.038340666247643,-0.2040816326530612,0.4229295003422313,-0.225938566552901,0.5348837209302325,0.6666666666666666,26.5,-1.0,0.6,-0.5,0.0,0.4619661921708185,1
135633,-0.4045323047251687,1.604651162790698,0.2448979591836734,-0.4381245722108145,0.3119453924914676,-0.2703488372093023,0.0,15.0,0.0,0.4666666666666667,-0.1666666666666666,-0.5,-0.6474644128113879,1
48584,-0.0028929604628736,0.0,0.0,0.5498288843258042,0.4668941979522184,-0.0988372093023255,-0.1111111111111111,12.0,-1.0,0.9333333333333332,1.0,0.0,0.946841637010676,1
62048,0.4826422372227579,-1.0685103708359525,-0.0408163265306122,-0.2462012320328542,-0.1324232081911262,-0.2267441860465116,0.1111111111111111,10.5,-1.2,0.0,0.1666666666666666,-1.0,-0.5291370106761566,1
49222,-0.0255544840887174,0.0,0.5714285714285714,-0.2620807665982204,0.4668941979522184,-0.0290697674418604,1.8333333333333333,12.0,0.0,-1.0,-0.5,0.0,0.0809608540925267,1
135649,-0.4045323047251687,1.604651162790698,1.0,-0.3678986995208761,0.3119453924914676,-0.2936046511627907,0.0,15.0,0.0,-0.7333333333333333,0.1666666666666666,-0.5,-0.6376779359430605,1
41062,-0.2729026036644166,0.0,0.5918367346938775,0.6143052703627653,-0.225938566552901,0.6627906976744186,-0.1111111111111111,26.5,0.0,-0.9333333333333332,0.8333333333333334,1.0,0.8598754448398577,1
40861,-0.2729026036644166,0.0,0.4285714285714285,0.1059548254620123,-0.225938566552901,0.002906976744186,-0.1111111111111111,26.5,0.0,0.2,-0.8333333333333334,0.5,0.4608540925266904,1
39861,-0.9406943105110896,2.038340666247643,-0.1632653061224489,0.3712525667351129,-0.225938566552901,0.5058139534883721,4.444444444444445,26.5,-1.0,-0.2,0.1666666666666666,-0.5,0.432161921708185,1
49499,-0.0255544840887174,0.0,-0.1836734693877551,0.0793292265571526,0.4668941979522184,-0.0494186046511627,0.2777777777777778,12.0,0.0,0.9333333333333332,-0.1666666666666666,1.0,0.3721085409252669,1
41197,-0.1306653809064609,0.0,0.3673469387755102,-0.0526351813826146,-0.225938566552901,1.2587209302325582,-0.1666666666666666,26.5,-1.0,0.4,0.0,0.5,0.2947064056939502,1
41709,-0.2786885245901639,0.0,0.9183673469387756,-0.788227241615332,-0.225938566552901,0.2383720930232558,-0.0555555555555555,26.5,0.0,0.3333333333333333,0.3333333333333333,1.0,-0.5422597864768683,1
135947,-0.4045323047251687,1.604651162790698,0.4489795918367347,-0.0380561259411362,0.3119453924914676,-0.2063953488372093,-0.1111111111111111,15.0,0.0,-0.4,0.3333333333333333,0.0,-0.5971975088967971,1
136442,0.5486981677917069,2.001571338780641,0.1428571428571428,-0.1728268309377139,0.3119453924914676,0.0581395348837209,-0.1111111111111111,15.0,0.0,0.4666666666666667,-0.3333333333333333,1.0,-0.1165480427046263,1
62356,0.4826422372227579,-1.0685103708359525,0.2040816326530612,-0.0542094455852156,-0.1324232081911262,-0.1773255813953488,0.8888888888888888,10.5,-1.2,-1.0,0.1666666666666666,-0.5,-0.4848754448398576,1
62442,0.4826422372227579,-1.0685103708359525,0.3265306122448979,-0.0149897330595482,-0.1324232081911262,-0.1511627906976744,0.3333333333333333,10.5,-1.2,-0.1333333333333333,0.6666666666666666,-0.5,-0.4755338078291815,1
63264,0.9011571841851496,0.0,1.020408163265306,-0.3342231348391513,-0.1324232081911262,0.686046511627907,0.3888888888888889,10.5,-1.0,-0.9333333333333332,-0.3333333333333333,1.0,-0.5204626334519573,1
48298,-0.0028929604628736,0.0,-0.1428571428571428,0.2752224503764545,0.4668941979522184,0.0988372093023255,-0.1111111111111111,12.0,-1.0,-0.6666666666666666,0.5,-0.5,0.6708185053380783,1
40841,-0.2729026036644166,0.0,0.7142857142857143,0.0898015058179329,-0.225938566552901,-0.0145348837209302,-0.1666666666666666,26.5,0.0,0.7333333333333333,1.0,0.0,0.4401690391459075,1
